  234   721  1238	RPs/Img: 4.40	IOU: 52.24%	Recall:58.24%
  235   721  1238	RPs/Img: 4.38	IOU: 52.24%	Recall:58.24%
  236   726  1243	RPs/Img: 4.38	IOU: 52.31%	Recall:58.41%
  237   726  1243	RPs/Img: 4.37	IOU: 52.31%	Recall:58.41%
  238   726  1243	RPs/Img: 4.35	IOU: 52.31%	Recall:58.41%
  239   727  1245	RPs/Img: 4.33	IOU: 52.29%	Recall:58.39%
  240   728  1246	RPs/Img: 4.32	IOU: 52.31%	Recall:58.43%
  241   728  1246	RPs/Img: 4.30	IOU: 52.31%	Recall:58.43%
  242   728  1246	RPs/Img: 4.28	IOU: 52.31%	Recall:58.43%
  243   728  1246	RPs/Img: 4.27	IOU: 52.31%	Recall:58.43%
  244   728  1246	RPs/Img: 4.25	IOU: 52.31%	Recall:58.43%
  245   728  1246	RPs/Img: 4.23	IOU: 52.31%	Recall:58.43%
  246   728  1248	RPs/Img: 4.22	IOU: 52.30%	Recall:58.33%
  247   728  1248	RPs/Img: 4.20	IOU: 52.30%	Recall:58.33%
  248   729  1249	RPs/Img: 4.19	IOU: 52.32%	Recall:58.37%
  249   746  1281	RPs/Img: 4.30	IOU: 52.19%	Recall:58.24%
  250   753  1295	RPs/Img: 4.33	IOU: 52.14%	Recall:58.15%
  251   754  1296	RPs/Img: 4.32	IOU: 52.15%	Recall:58.18%
  252   756  1298	RPs/Img: 4.31	IOU: 52.19%	Recall:58.24%
  253   758  1300	RPs/Img: 4.30	IOU: 52.21%	Recall:58.31%
  254   760  1302	RPs/Img: 4.29	IOU: 52.23%	Recall:58.37%
  255   764  1306	RPs/Img: 4.29	IOU: 52.28%	Recall:58.50%
  256   773  1319	RPs/Img: 4.32	IOU: 52.33%	Recall:58.61%
  257   774  1320	RPs/Img: 4.31	IOU: 52.35%	Recall:58.64%
  258   777  1324	RPs/Img: 4.30	IOU: 52.35%	Recall:58.69%
  259   779  1326	RPs/Img: 4.29	IOU: 52.38%	Recall:58.75%
  260   780  1327	RPs/Img: 4.28	IOU: 52.39%	Recall:58.78%
  261   784  1331	RPs/Img: 4.28	IOU: 52.44%	Recall:58.90%
  262   787  1334	RPs/Img: 4.27	IOU: 52.46%	Recall:59.00%
  263   789  1336	RPs/Img: 4.27	IOU: 52.50%	Recall:59.06%
  264   792  1339	RPs/Img: 4.26	IOU: 52.54%	Recall:59.15%
  265   793  1340	RPs/Img: 4.25	IOU: 52.56%	Recall:59.18%
  266   794  1341	RPs/Img: 4.24	IOU: 52.57%	Recall:59.21%
  267   795  1342	RPs/Img: 4.22	IOU: 52.59%	Recall:59.24%
  268   796  1343	RPs/Img: 4.21	IOU: 52.60%	Recall:59.27%
  269   797  1344	RPs/Img: 4.20	IOU: 52.62%	Recall:59.30%
  270   801  1363	RPs/Img: 4.24	IOU: 52.55%	Recall:58.77%
  271   802  1372	RPs/Img: 4.24	IOU: 52.40%	Recall:58.45%
  272   806  1381	RPs/Img: 4.24	IOU: 52.35%	Recall:58.36%
